helpful_vote,location,published_month,published_day,level,interval_date,user_trip_type,hotel_sleep_quality,hotel_service,hotel_value,hotel_rooms,hotel_cleanliness,hotel_location,location_id,hotel_id
1,PR,6,11,-1.901,10,c2,4,1,3,4,4,4,303441,1514129
0,RN,6,11,1.099,41,c4,4,4,3,5,4,4,303518,304339
3,RN,6,11,-0.901,102,c4,3,3,2,2,1,5,303518,304339
0,SP,6,11,1.099,10,c2,5,5,5,5,5,5,303631,306264
1,MG,6,11,-0.901,10,c4,3,4,4,3,3,5,303374,1213976
5,CE,6,11,1.099,10,c5,0,0,0,0,0,0,303293,507173
0,DF,6,11,0.099,10,c3,4,3,3,3,4,4,303322,581473
0,SP,6,11,-0.901,41,c3,4,3,3,3,4,5,303631,306788
0,SP,6,11,1.099,10,c3,4,5,5,4,5,5,303631,1419400
0,RS,6,11,0.099,41,c1,5,5,5,4,5,3,303546,776060
0,SP,6,11,1.099,161,c3,5,5,4,5,5,5,303631,1137510
0,SP,6,11,0.099,41,c3,4,5,5,5,4,5,303631,1419400
1,DF,6,11,1.099,10,c3,4,4,4,4,5,5,303322,307051
0,DF,6,11,1.099,10,c2,5,4,4,4,5,5,303322,1797197
0,DF,6,11,1.099,10,c5,0,0,0,0,0,0,303322,1370383
0,SP,6,11,1.099,41,c3,5,5,5,5,5,5,303631,1137510
0,SP,6,11,1.099,102,c5,4,4,4,4,4,5,303631,1137510
0,PE,6,11,-1.901,10,c3,3,2,3,3,2,4,304560,1791251
2,SP,6,11,0.099,71,c3,5,4,4,3,4,5,303631,1137510
1,PR,6,11,0.099,71,c2,4,4,4,4,4,4,303441,1156600
3,PR,6,11,1.099,10,c3,0,0,0,0,0,0,303441,2561873
1,PE,6,11,1.099,41,c4,5,5,4,5,5,5,304560,305960
1,SP,6,11,0.099,41,c3,4,5,4,4,4,5,303631,300801
2,RN,6,11,0.099,41,c1,5,5,4,4,5,5,303518,1230121
2,CE,6,11,0.099,10,c3,5,3,5,4,4,5,303293,583381
0,MG,6,11,1.099,41,c1,4,4,4,4,4,4,303374,307446
0,AM,6,11,-0.901,10,c3,5,4,5,3,4,5,303235,1656710
1,RN,6,11,0.099,10,c3,0,0,0,0,0,0,303518,637513
0,SP,6,11,0.099,71,c2,4,4,4,4,4,4,303631,307493
5,AM,6,11,0.099,10,c3,4,4,4,3,4,5,303235,1656710
2,SP,6,11,-0.901,10,c3,3,4,5,3,4,4,303631,5221116
0,SP,6,11,0.099,102,c4,4,4,4,4,4,4,303631,615896
0,SP,6,11,0.099,41,c4,4,4,4,4,4,4,303631,665183
2,BA,6,11,1.099,10,c3,5,5,4,5,5,5,303272,3561493
0,RJ,6,11,-0.901,10,c1,4,3,3,3,4,5,303506,671416
0,SP,6,11,0.099,10,c5,5,5,5,5,5,5,303631,1739508
0,RJ,6,11,0.099,161,c5,4,4,4,4,4,4,303506,305625
0,SP,6,11,0.099,41,c3,5,5,4,3,4,5,303631,302004
0,SP,6,11,-0.901,130,c5,5,3,3,3,4,1,303631,299849
0,SP,6,11,1.099,41,c3,5,5,5,5,5,5,303631,299849
1,SP,6,11,-2.901,10,c3,3,1,1,3,3,3,303631,302705
0,CE,6,11,0.099,102,c4,4,4,3,4,4,4,303293,6543818
0,CE,6,11,0.099,102,c1,5,5,4,4,3,5,303293,6543818
2,RN,6,11,1.099,10,c5,5,5,4,5,4,4,303518,1835064
2,BA,6,11,1.099,10,c4,4,4,4,4,4,4,303272,304337
0,SP,6,11,-0.901,10,c3,0,0,0,0,0,0,303631,306528
1,RJ,6,11,1.099,130,c1,5,4,5,5,5,5,303506,594433
0,PE,6,11,0.099,10,c4,4,4,4,5,4,5,304560,545647
2,RJ,6,11,1.099,10,c1,0,0,0,0,0,0,303506,305730
0,SP,6,11,0.099,10,c1,4,4,3,4,4,4,303631,301999
1,RN,6,11,0.099,10,c3,0,0,0,0,0,0,303518,456150
1,RN,6,11,-0.901,41,c1,3,5,3,2,2,4,303518,456150
0,DF,6,11,0.099,10,c3,4,4,4,4,4,4,303322,1523983
0,SP,6,11,1.099,10,c4,5,5,5,5,5,5,303631,5570382
0,BA,6,11,0.099,102,c1,0,0,0,0,0,0,303272,306824
0,SP,6,11,-0.901,10,c3,3,2,4,3,3,4,303631,1958414
0,RS,6,11,1.099,10,c2,5,5,5,5,5,5,303546,300795
1,RJ,6,11,0.099,10,c4,4,4,4,4,4,2,303506,3528573
0,PE,6,11,-0.901,10,c3,3,4,4,3,3,4,304560,599182
1,PR,6,11,0.099,71,c4,4,4,3,4,4,5,303441,1490653
0,DF,6,11,-2.901,41,c3,1,1,0,1,1,3,303322,642998
0,RJ,6,11,0.099,10,c5,3,5,5,4,3,5,303506,4371913
2,DF,6,11,1.099,10,c5,5,5,5,4,5,5,303322,6390667
0,RJ,6,11,1.099,10,c1,4,4,4,5,5,5,303506,305738
0,PE,6,11,-2.901,10,c3,1,1,1,1,1,1,304560,508170
0,SP,6,11,0.099,10,c1,4,4,5,2,4,5,303631,300799
0,BA,6,11,1.099,71,c3,5,5,4,5,5,5,303272,307220
0,RJ,6,11,-1.901,10,c3,3,2,1,2,3,4,303506,2424836
0,SP,6,11,-1.901,41,c1,3,2,2,3,3,3,303631,305460
0,RS,6,11,0.099,10,c4,5,4,4,4,5,5,303546,483077
0,CE,6,11,0.099,10,c3,4,5,4,4,4,4,303293,306998
4,CE,6,11,0.099,10,c3,4,4,3,4,4,3,303293,301492
1,RJ,6,11,-0.901,102,c5,3,4,4,4,4,3,303506,634370
0,SP,6,11,0.099,71,c4,5,5,3,5,5,5,303631,1460655
1,PE,6,11,-0.901,10,c3,1,3,2,2,3,1,304560,299492
0,SP,6,11,1.099,10,c5,5,5,5,5,5,5,303631,2510543
1,DF,6,11,1.099,10,c3,5,5,5,5,5,4,303322,1459419
0,SP,6,11,1.099,10,c1,3,5,3,5,5,5,303631,301516
1,AM,6,11,-0.901,41,c3,0,0,0,0,0,0,303235,1830539
1,CE,6,11,-0.901,10,c1,5,5,3,5,5,2,303293,1736747
0,SP,6,11,1.099,41,c3,4,5,4,5,4,4,303631,2692219
0,AM,6,11,0.099,10,c3,5,4,3,4,3,2,303235,638049
0,BA,6,11,1.099,41,c5,5,5,5,5,5,5,303272,1126138
1,SP,6,11,-0.901,10,c5,0,0,0,0,0,0,303631,6436733
3,RS,6,11,-0.901,41,c1,3,3,4,3,2,5,303546,1752259
6,AM,6,11,1.099,41,c3,5,5,5,5,5,5,303235,1752082
0,CE,6,11,1.099,10,c1,0,0,0,0,0,0,303293,307015
1,SP,6,11,1.099,10,c3,5,5,0,5,5,5,303631,307526
7,SP,6,11,1.099,10,c4,4,5,5,4,4,5,303631,3717793
0,RS,6,11,1.099,41,c1,5,5,4,5,5,5,303546,304505
0,RN,6,11,1.099,161,c4,3,4,4,3,2,5,303518,591573
0,RJ,6,11,-2.901,10,c2,1,2,2,2,2,3,303506,1173702
0,RN,6,11,1.099,10,c3,0,0,0,0,0,0,303518,614484
0,RJ,6,11,-2.901,10,c3,1,2,2,1,1,3,303506,1173702
0,RJ,6,11,-1.901,41,c3,3,3,2,2,4,5,303506,305393
0,CE,6,11,0.099,10,c3,0,0,0,0,0,0,303293,1183214
1,SP,6,11,1.099,10,c3,5,5,5,5,5,5,303631,3690251
3,PR,6,11,0.099,10,c3,4,4,5,4,3,5,303441,455230
1,SP,6,11,0.099,71,c5,5,3,5,4,4,3,303631,3690251
1,MG,6,11,1.099,10,c3,5,5,5,5,5,5,303374,1979086
2,CE,6,11,0.099,41,c3,4,4,4,3,3,5,303293,1738222
0,PR,6,11,0.099,10,c4,3,4,4,4,4,5,303441,299406
0,SP,6,11,0.099,41,c3,4,3,4,4,4,4,303631,624471
0,MG,6,11,0.099,41,c1,5,5,5,5,4,5,303374,299459
2,RJ,6,11,1.099,10,c2,5,5,5,5,5,5,303506,6599151
0,MG,6,11,0.099,161,c1,0,0,0,0,0,0,303374,2339751
0,PE,6,11,0.099,10,c3,4,4,3,4,4,3,304560,299450
0,AM,6,11,-0.901,10,c3,2,4,3,4,4,3,303235,819001
0,RJ,6,11,0.099,10,c4,4,1,4,5,4,5,303506,305448
3,RN,6,11,1.099,41,c5,5,5,5,5,5,5,303518,4782839
0,MG,6,11,-0.901,71,c3,3,4,3,3,3,4,303374,2545412
0,RN,6,11,-0.901,102,c4,3,4,3,2,2,4,303518,455998
0,RJ,6,11,0.099,161,c2,4,4,3,4,4,5,303506,316355
1,SP,6,12,1.099,11,c1,5,5,5,5,5,5,303631,299438
0,SP,6,12,1.099,11,c4,5,5,4,5,5,5,303631,299438
2,MG,6,12,1.099,131,c3,5,5,5,5,5,5,303374,5961647
10,DF,6,12,0.099,42,c3,4,3,3,4,3,5,303322,302710
0,SP,6,12,1.099,11,c2,5,5,5,5,5,5,303631,2588056
3,DF,6,12,0.099,42,c4,0,0,0,0,0,0,303322,1212748
1,CE,6,12,1.099,42,c2,5,5,5,5,5,5,303293,299389
1,RS,6,12,0.099,11,c3,5,5,4,5,5,5,303546,306292
0,CE,6,12,0.099,42,c5,3,4,4,4,4,5,303293,299432
0,RJ,6,12,-0.901,11,c3,4,4,3,3,3,4,303506,305882
0,DF,6,12,0.099,11,c1,5,3,5,5,5,5,303322,5281634
1,DF,6,12,0.099,11,c3,5,5,5,5,5,5,303322,300664
0,SP,6,12,0.099,11,c3,3,5,4,5,4,5,303631,306677
0,SP,6,12,1.099,72,c3,5,5,3,4,5,4,303631,307523
0,RJ,6,12,-0.901,131,c2,4,3,3,4,4,3,303506,1157491
0,RS,6,12,0.099,11,c3,5,4,4,4,4,5,303546,306291
1,SP,6,12,0.099,103,c5,4,4,4,4,4,4,303631,300813
1,RJ,6,12,1.099,42,c2,5,4,5,4,4,4,303506,2560060
0,RJ,6,12,0.099,72,c2,5,4,5,5,5,4,303506,1595593
0,SP,6,12,0.099,11,c3,3,3,3,3,4,4,303631,2619694
0,MG,6,12,1.099,131,c3,5,5,5,5,5,5,303374,1224865
0,PR,6,12,0.099,42,c3,4,3,4,3,4,5,303441,1979075
0,DF,6,12,-0.901,11,c3,4,2,2,3,4,3,303322,1723997
1,RS,6,12,-0.901,11,c1,3,2,3,4,3,4,303546,2057477
0,PE,6,12,1.099,42,c3,4,5,4,5,5,5,304560,305982
0,RJ,6,12,1.099,162,c5,5,5,5,5,5,5,303506,299820
0,SP,6,12,-0.901,162,c3,3,3,3,3,3,4,303631,1238931
0,RS,6,12,0.099,11,c3,5,5,4,5,5,5,303546,300916
0,SP,6,12,0.099,11,c4,5,4,4,4,4,4,303631,300797
0,SP,6,12,-0.901,11,c3,1,4,3,4,3,5,303631,300797
0,RS,6,12,1.099,103,c5,4,4,5,3,4,5,303546,776060
0,BA,6,12,1.099,11,c5,0,0,0,0,0,0,303272,6453993
0,PR,6,12,1.099,42,c4,5,5,5,5,5,5,303441,1015562
0,SP,6,12,0.099,42,c3,4,3,3,4,4,4,303631,1137510
0,RN,6,12,1.099,11,c1,0,0,0,0,0,0,303518,627891
0,DF,6,12,1.099,103,c2,5,5,5,5,5,5,303322,299442
0,RJ,6,12,1.099,42,c4,5,5,4,5,5,5,303506,1910917
2,MG,6,12,1.099,11,c3,5,5,5,5,5,5,303374,6701614
2,MG,6,12,1.099,42,c5,5,5,5,5,5,5,303374,6701614
0,PE,6,12,0.099,72,c4,5,4,4,4,4,4,304560,305960
0,AM,6,12,0.099,42,c3,5,5,3,4,5,5,303235,503485
0,PE,6,12,-0.901,42,c4,3,3,3,3,3,3,304560,5009528
0,SP,6,12,1.099,11,c3,5,5,3,5,5,5,303631,305255
0,RJ,6,12,0.099,42,c3,4,5,5,4,3,5,303506,1992270
1,MG,6,12,0.099,11,c3,4,5,4,4,4,4,303374,6555132
0,PR,6,12,-0.901,103,c1,3,4,3,3,3,4,303441,775587
1,BA,6,12,-0.901,103,c4,3,4,3,2,3,3,303272,940061
0,SP,6,12,0.099,11,c5,4,4,5,4,4,4,303631,306267
0,PE,6,12,-2.901,131,c1,1,1,1,1,1,4,304560,6433909
2,MG,6,12,1.099,72,c5,5,5,5,5,5,5,303374,4817066
0,MT,6,12,0.099,72,c3,5,5,4,3,4,5,488170,481327
2,RS,6,12,1.099,11,c3,5,4,5,5,5,5,303546,1767585
0,CE,6,12,0.099,11,c3,4,4,4,5,4,5,303293,301709
0,CE,6,12,1.099,103,c5,0,0,0,0,0,0,303293,301709
0,RJ,6,12,1.099,42,c5,5,5,5,5,5,5,303506,3569564
1,SP,6,12,1.099,11,c1,0,0,0,0,0,0,303631,305476
0,RS,6,12,1.099,11,c5,5,5,4,5,5,4,303546,306290
0,SP,6,12,0.099,11,c4,4,3,4,4,4,4,303631,1595112
0,SP,6,12,-0.901,11,c1,0,0,0,0,0,0,303631,306536
0,DF,6,12,0.099,72,c4,0,0,0,0,0,0,303322,1488603
1,DF,6,12,0.099,11,c2,4,5,5,4,3,5,303322,4297211
1,RS,6,12,-0.901,162,c5,4,2,4,3,3,4,303546,2057479
0,RS,6,12,0.099,72,c2,5,5,4,4,5,5,303546,2420715
0,SP,6,12,1.099,72,c3,5,5,5,5,5,5,303631,2622275
1,RN,6,12,-0.901,11,c1,2,2,3,3,4,4,303518,1735795
1,PR,6,12,0.099,11,c4,4,4,4,4,5,5,303441,307527
1,SP,6,12,-0.901,11,c3,3,4,4,3,4,5,303631,311177
0,SP,6,12,1.099,72,c1,5,5,4,5,5,4,303631,299401
3,CE,6,12,1.099,11,c4,5,5,5,5,5,5,303293,307206
1,RJ,6,12,0.099,11,c3,4,3,3,3,4,4,303506,2471424
1,AM,6,12,0.099,11,c1,5,5,5,5,5,5,303235,4079177
1,RJ,6,12,1.099,42,c4,0,0,0,0,0,0,303506,301711
3,CE,6,12,1.099,42,c3,4,5,4,4,5,5,303293,1186391
1,DF,6,12,1.099,11,c4,5,4,5,4,5,5,303322,1459419
0,SP,6,12,-0.901,11,c3,2,4,3,3,2,5,303631,306552
0,PE,6,12,-0.901,11,c3,3,2,3,3,4,5,304560,456154
0,SP,6,12,0.099,11,c3,4,5,3,4,4,4,303631,306266
0,SP,6,12,1.099,11,c5,4,5,5,4,5,5,303631,4744889
6,AM,6,12,1.099,11,c3,5,5,4,5,5,3,303235,1752082
1,SP,6,12,1.099,103,c1,5,5,5,5,5,5,303631,302001
0,RS,6,12,0.099,11,c3,4,4,4,5,5,3,303546,300792
1,PE,6,12,0.099,42,c3,5,3,4,4,5,5,304560,305959
1,SP,6,12,1.099,11,c4,5,4,5,4,4,4,303631,302688
0,SP,6,12,-0.901,11,c3,0,0,0,0,0,0,303631,1965921
0,SP,6,12,0.099,11,c3,4,4,4,4,4,5,303631,594890
0,CE,6,12,0.099,42,c1,5,5,5,4,5,4,303293,2272157
0,MG,6,12,0.099,72,c3,4,4,4,4,4,4,303374,299459
2,RN,6,12,0.099,42,c5,4,4,4,5,5,3,303518,2094060
0,RJ,6,12,1.099,11,c3,5,5,5,4,5,5,303506,794726
1,SP,6,12,1.099,72,c3,5,5,5,5,5,5,303631,1985482
0,RN,6,12,0.099,42,c4,4,4,4,4,4,4,303518,2517164
0,RS,6,12,0.099,42,c3,3,4,4,4,4,4,303546,534706
0,RJ,6,13,1.099,104,c3,0,0,0,0,0,0,303506,301412
1,RS,6,13,-0.901,12,c1,3,5,5,4,3,3,303546,1786198
0,RN,6,13,0.099,163,c3,4,5,5,5,5,5,303518,1185167
0,MG,6,13,0.099,73,c1,4,5,3,4,5,4,303374,5961647
0,RJ,6,13,0.099,12,c1,5,5,5,4,4,5,303506,1580166
1,PE,6,13,0.099,12,c2,4,4,4,4,4,4,304560,4962322
1,SP,6,13,1.099,104,c3,5,5,5,5,5,5,303631,319936
2,DF,6,13,0.099,12,c2,3,4,3,5,5,5,303322,1212748
4,RN,6,13,-1.901,12,c4,4,2,3,3,3,4,303518,599205
2,RN,6,13,-0.901,12,c1,5,4,2,3,5,4,303518,599205
1,CE,6,13,0.099,43,c3,5,2,4,5,5,5,303293,299094
3,CE,6,13,1.099,12,c1,5,5,5,5,5,5,303293,299094
0,CE,6,13,0.099,12,c1,4,4,4,0,4,0,303293,299432
0,RJ,6,13,-0.901,43,c3,0,0,0,0,0,0,303506,305894
1,CE,6,13,1.099,43,c5,0,0,0,0,0,0,303293,299094
2,CE,6,13,1.099,43,c5,5,5,4,5,5,5,303293,299094
1,CE,6,13,0.099,132,c3,4,5,4,5,5,5,303293,299094
0,CE,6,13,-0.901,132,c3,3,4,3,2,3,4,303293,324521
1,PR,6,13,0.099,12,c4,0,0,0,0,0,0,303441,1092797
0,SP,6,13,1.099,12,c3,5,5,4,5,5,5,303631,306518
0,PR,6,13,1.099,12,c2,0,0,0,0,0,0,303441,3220110
0,SP,6,13,-0.901,12,c3,0,0,0,0,0,0,303631,307523
1,SP,6,13,1.099,12,c1,5,5,5,5,5,5,303631,662088
2,RN,6,13,-1.901,12,c1,0,0,0,0,0,0,303518,2049954
0,RJ,6,13,0.099,12,c4,4,4,3,4,4,4,303506,1595593
0,BA,6,13,0.099,12,c5,4,5,4,4,5,5,303272,4162078
0,DF,6,13,0.099,43,c4,5,4,4,4,3,5,303322,1723997
1,SP,6,13,0.099,12,c3,4,5,4,4,4,5,303631,301966
0,SP,6,13,-0.901,12,c3,3,4,3,3,4,2,303631,2195153
0,DF,6,13,0.099,43,c1,5,5,5,5,5,5,303322,1178160
0,PE,6,13,0.099,12,c5,4,4,5,4,4,4,304560,4492791
0,RN,6,13,0.099,43,c4,3,5,5,4,2,4,303518,1077972
0,DF,6,13,1.099,12,c1,5,4,5,5,5,5,303322,1178160
0,RJ,6,13,0.099,12,c3,5,4,4,4,4,5,303506,1577176
0,AM,6,13,-0.901,104,c3,4,3,3,4,3,4,303235,1901082
0,RJ,6,13,0.099,12,c3,3,5,3,4,3,5,303506,305737
0,DF,6,13,1.099,12,c1,5,5,5,5,5,5,303322,1178160
0,RJ,6,13,0.099,12,c3,5,5,4,4,5,4,303506,305737
1,SP,6,13,0.099,73,c3,0,5,3,0,5,5,303631,301518
2,CE,6,13,0.099,43,c3,3,5,4,4,3,5,303293,307475
0,PE,6,13,1.099,12,c4,4,5,5,3,4,5,304560,1126224
0,PE,6,13,-0.901,12,c3,4,5,2,4,5,5,304560,583009
0,RN,6,13,0.099,43,c5,0,0,0,0,0,0,303518,316839
1,MG,6,13,0.099,12,c3,4,5,4,4,4,5,303374,299435
0,SP,6,13,0.099,43,c3,4,3,3,4,4,5,303631,302369
0,MG,6,13,0.099,12,c3,5,5,5,4,5,4,303374,299435
2,PR,6,13,-0.901,12,c3,4,4,3,4,3,4,303441,1514129
0,PR,6,13,-0.901,12,c4,3,5,3,3,3,5,303441,498833
0,MG,6,13,0.099,12,c3,4,4,4,4,4,4,303374,4422206
0,SP,6,13,0.099,43,c5,0,0,0,0,0,0,303631,300797
1,DF,6,13,1.099,12,c1,5,5,3,5,5,5,303322,307051
0,SP,6,13,0.099,12,c3,0,0,0,0,0,0,303631,1238931
0,RS,6,13,1.099,104,c4,5,5,5,5,5,5,303546,776060
0,SP,6,13,1.099,132,c5,5,4,5,5,5,5,303631,300797
1,DF,6,13,-0.901,43,c2,3,3,3,3,3,3,303322,307051
0,SP,6,13,-0.901,12,c3,3,3,3,3,4,5,303631,1238931
0,SP,6,13,-1.901,163,c3,1,2,4,0,3,3,303631,4492761
0,SP,6,13,0.099,12,c3,4,3,5,3,4,5,303631,1137510
0,SP,6,13,0.099,43,c4,5,5,5,4,3,5,303631,1137510
0,RN,6,13,0.099,43,c4,5,5,5,4,5,5,303518,627891
2,RN,6,13,0.099,132,c4,4,4,4,4,4,4,303518,1599855
2,PR,6,13,1.099,12,c3,5,5,5,5,5,5,303441,2561873
0,DF,6,13,1.099,73,c3,5,5,5,5,5,5,303322,299442
0,SP,6,13,0.099,12,c3,4,4,3,4,4,4,303631,580877
0,PE,6,13,0.099,12,c3,5,5,3,4,4,5,304560,1156986
0,PE,6,13,0.099,12,c3,0,0,0,0,0,0,304560,305960
0,SP,6,13,-0.901,12,c2,4,4,3,3,4,5,303631,316193
1,RN,6,13,0.099,73,c1,5,5,5,5,5,5,303518,1230121
1,MG,6,13,0.099,73,c1,4,5,3,4,5,5,303374,6560862
0,CE,6,13,-0.901,12,c2,3,3,3,3,3,3,303293,2271556
0,SP,6,13,0.099,12,c1,5,4,4,4,5,5,303631,305255
0,SP,6,13,0.099,43,c1,5,5,5,5,5,5,303631,324516
0,DF,6,13,1.099,12,c3,5,5,0,5,5,5,303322,5225677
0,RJ,6,13,-0.901,43,c4,0,0,0,0,0,0,303506,1066530
1,MG,6,13,-1.901,12,c3,3,3,3,3,3,4,303374,307047
2,BA,6,13,0.099,12,c3,0,0,0,0,0,0,303272,299452
0,RJ,6,13,-0.901,12,c5,4,4,4,4,4,5,303506,1541451
1,MG,6,13,1.099,132,c3,4,5,4,4,5,5,303374,311217
1,RN,6,13,-2.901,12,c5,0,0,0,0,0,0,303518,455997
0,SP,6,13,1.099,132,c3,4,5,4,4,4,4,303631,306267
0,SP,6,13,1.099,43,c3,4,5,4,4,4,5,303631,299821
2,CE,6,13,0.099,12,c3,4,4,4,4,4,4,303293,2018350
0,MT,6,13,1.099,43,c4,5,5,5,5,5,4,488170,481327
4,RJ,6,13,0.099,104,c5,4,4,3,3,4,5,303506,305632
0,SP,6,13,0.099,12,c3,4,5,4,4,4,4,303631,3531379
0,MT,6,13,1.099,73,c3,5,5,3,5,5,4,488170,481327
1,RJ,6,13,1.099,12,c3,3,5,5,4,5,5,303506,300207
1,BA,6,13,1.099,132,c1,5,5,5,5,5,5,303272,304337
0,CE,6,13,0.099,43,c1,4,4,4,4,4,4,303293,301709
0,PE,6,13,-0.901,12,c3,0,0,0,0,0,0,304560,1185364
0,SP,6,13,-0.901,12,c4,4,4,3,3,3,5,303631,306528
1,RJ,6,13,1.099,12,c1,5,5,5,5,5,5,303506,305730
0,RJ,6,13,0.099,12,c3,4,3,4,5,5,5,303506,305730
0,SP,6,13,1.099,43,c4,5,5,5,5,5,5,303631,306787
0,PR,6,13,-0.901,12,c2,4,4,4,3,4,4,303441,4310958
0,CE,6,13,-1.901,104,c1,3,1,2,2,3,4,303293,1900257
0,MT,6,13,-0.901,43,c3,0,0,0,0,0,0,488170,4512361
0,SP,6,13,-0.901,12,c3,0,0,0,0,0,0,303631,456016
0,RN,6,13,-0.901,43,c1,4,4,3,3,3,4,303518,456150
0,SP,6,13,1.099,12,c5,0,0,0,0,0,0,303631,306536
4,RN,6,13,-0.901,73,c4,5,5,5,5,5,5,303518,456150
0,SP,6,13,1.099,132,c3,5,4,4,5,4,5,303631,306536
0,SP,6,13,1.099,43,c3,5,5,4,5,5,2,303631,306516
0,SP,6,13,0.099,12,c3,4,4,5,4,4,4,303631,306536
0,SP,6,13,-0.901,43,c3,3,3,4,3,4,1,303631,1958414
1,CE,6,13,-0.901,43,c5,3,2,2,3,3,1,303293,299381
1,SP,6,13,1.099,73,c1,5,5,4,5,5,5,303631,302706
0,SP,6,13,0.099,104,c3,4,5,4,4,4,4,303631,1793941
0,AM,6,13,-0.901,73,c4,0,3,4,0,0,0,303235,3267777
0,BA,6,13,0.099,43,c3,4,4,4,0,4,4,303272,306820
4,AM,6,13,-0.901,43,c5,4,3,3,3,4,4,303235,312548
2,AM,6,13,-0.901,73,c3,0,0,0,0,0,0,303235,312548
0,CE,6,13,-0.901,132,c3,3,4,4,3,4,5,303293,2454790
0,SP,6,13,-0.901,163,c3,3,3,3,3,3,3,303631,311177
0,MT,6,13,0.099,12,c3,4,5,4,3,4,5,488170,4582880
0,SP,6,13,0.099,43,c3,4,5,4,4,5,5,303631,299401
1,SP,6,13,-1.901,12,c3,4,5,1,4,4,4,303631,305419
1,RJ,6,13,-0.901,12,c3,3,4,4,4,3,4,303506,305881
0,BA,6,13,0.099,73,c3,4,4,5,4,4,5,303272,307220
0,BA,6,13,1.099,132,c4,4,5,4,4,4,3,303272,307220
1,BA,6,13,0.099,43,c4,5,5,5,5,5,4,303272,3723986
1,RJ,6,13,0.099,132,c3,4,5,5,4,4,5,303506,4511902
0,RJ,6,13,0.099,104,c5,4,4,5,5,4,5,303506,1596653
0,PR,6,13,1.099,104,c1,0,0,0,0,0,0,303441,1213425
1,RJ,6,13,0.099,12,c3,5,5,5,5,5,5,303506,4454170
2,RS,6,13,-0.901,12,c3,4,3,3,4,3,4,303546,483077
2,CE,6,13,0.099,12,c2,5,4,4,5,5,4,303293,306998
0,BA,6,13,0.099,163,c1,5,4,4,5,5,5,303272,634566
0,RJ,6,13,1.099,12,c3,5,5,5,5,5,4,303506,634370
2,RJ,6,13,0.099,43,c2,4,4,3,3,3,5,303506,305744
0,SP,6,13,0.099,12,c1,4,4,4,4,4,5,303631,309915
6,RJ,6,13,1.099,12,c1,3,5,5,5,4,5,303506,305744
0,RN,6,13,-0.901,43,c1,3,3,3,3,3,2,303518,1210703
0,SP,6,13,0.099,43,c4,4,4,4,4,4,4,303631,309915
1,DF,6,13,1.099,73,c1,5,5,4,4,5,4,303322,1459419
0,MG,6,13,-0.901,43,c3,1,4,2,2,4,5,303374,307899
0,SP,6,13,1.099,43,c3,5,5,5,5,5,5,303631,306593
1,BA,6,13,-0.901,163,c3,3,4,2,2,3,4,303272,2265036
0,DF,6,13,1.099,43,c3,5,5,5,5,5,5,303322,299439
0,SP,6,13,0.099,12,c5,5,4,5,5,4,4,303631,2692219
1,AM,6,13,1.099,43,c1,5,5,5,5,5,5,303235,638049
0,CE,6,13,1.099,73,c4,4,4,4,4,4,4,303293,306978
0,RJ,6,13,0.099,43,c3,0,0,0,0,0,0,303506,4995439
1,RJ,6,13,1.099,12,c5,0,0,0,0,0,0,303506,305443
0,RS,6,13,0.099,132,c3,4,3,4,4,4,5,303546,1752259
0,RS,6,13,0.099,43,c1,5,5,5,4,4,5,303546,1752259
0,BA,6,13,-0.901,73,c5,4,3,4,3,3,4,303272,2176856
0,AM,6,13,-0.901,43,c3,4,4,4,3,3,4,303235,582729
9,AM,6,13,1.099,43,c3,0,0,0,0,0,0,303235,1752082
0,MG,6,13,0.099,12,c1,5,5,4,5,5,4,303374,6350993
0,SP,6,13,0.099,43,c3,4,4,4,0,4,4,303631,304335
0,PR,6,13,0.099,43,c1,4,4,4,4,5,4,303441,307041
0,SP,6,13,1.099,12,c3,5,5,5,5,5,5,303631,300805
0,BA,6,13,1.099,43,c1,5,5,5,5,5,5,303272,1431768
3,SP,6,13,1.099,43,c2,5,5,5,5,5,5,303631,3717793
1,RJ,6,13,-0.901,12,c4,3,4,4,3,3,3,303506,2439433
1,SP,6,13,0.099,73,c3,5,5,5,5,5,5,303631,306587
1,MG,6,13,1.099,43,c1,5,5,5,5,5,5,303374,1979086
0,MG,6,13,0.099,73,c3,5,4,5,4,5,5,303374,1979086
1,PE,6,13,0.099,12,c5,4,4,4,4,4,4,304560,5957197
0,SP,6,13,1.099,12,c3,5,5,4,5,5,5,303631,299968
0,SP,6,13,-0.901,73,c3,3,4,4,3,4,4,303631,2274283
0,MG,6,13,0.099,104,c3,2,5,3,2,4,5,303374,306927
0,SP,6,13,1.099,12,c3,5,5,3,3,5,5,303631,1077452
0,RN,6,13,0.099,12,c2,0,0,0,0,0,0,303518,2094060
0,RJ,6,13,0.099,104,c4,5,5,5,3,3,5,303506,794726
1,BA,6,13,1.099,12,c1,5,5,4,5,5,5,303272,806030
0,PE,6,13,0.099,43,c5,4,4,4,0,4,4,304560,6597149
0,SP,6,13,0.099,12,c5,1,4,3,4,4,3,303631,306783
0,MG,6,13,0.099,12,c3,4,4,5,4,4,4,303374,580881
0,RN,6,13,1.099,163,c5,5,5,4,5,5,4,303518,2517164
0,PR,6,13,0.099,73,c3,4,4,4,4,4,5,303441,307221
