helpful_vote,location,fleschsc,numsente,nunwords,nunsylla,meanwsen,meansypw,verb_cnt,noun_cnt,adjc_cnt,advb_cnt,pron_cnt,verb_inc,noun_inc,adjc_inc,advb_inc,pron_inc,location_id,hotel_id
0,AM,62.57,6,57,119,9.5,2.09,11,12,6,8,5,192.98,210.53,105.26,140.35,87.72,303235,1901082
0,PR,56.43,8,140,289,17.5,2.06,33,41,8,10,5,235.71,292.86,57.14,71.43,35.71,303441,299417
0,SP,62.33,2,48,92,24.0,1.92,9,18,5,2,1,187.5,375.0,104.17,41.67,20.83,303631,306588
2,RJ,0.0,2,5,15,2.5,3.0,1,1,0,1,0,200.0,200.0,0.0,200.0,0.0,303506,3368837
0,PR,80.48,2,42,73,21.0,1.74,9,9,3,6,5,214.29,214.29,71.43,142.86,119.05,303441,299417
0,SP,14.63,3,33,87,11.0,2.64,8,7,5,0,3,242.42,212.12,151.52,0.0,90.91,303631,306592
0,BA,27.48,4,26,66,6.5,2.54,5,9,3,2,0,192.31,346.15,115.38,76.92,0.0,303272,299452
0,BA,18.33,3,161,335,53.67,2.08,39,50,4,16,3,242.24,310.56,24.84,99.38,18.63,303272,299452
1,RS,58.71,4,47,99,11.75,2.11,4,18,9,1,1,85.11,382.98,191.49,21.28,21.28,303546,5006148
0,SP,49.35,4,36,81,9.0,2.25,5,9,7,2,0,138.89,250.0,194.44,55.56,0.0,303631,1872423
0,RN,47.73,4,46,103,11.5,2.24,8,15,10,0,0,173.91,326.09,217.39,0.0,0.0,303518,464598
0,DF,91.31,3,28,49,9.33,1.75,8,5,2,3,3,285.71,178.57,71.43,107.14,107.14,303322,581473
0,RN,40.11,5,37,88,7.4,2.38,7,9,4,5,0,189.19,243.24,108.11,135.14,0.0,303518,316839
4,RN,75.58,2,8,16,4.0,2.0,2,2,0,1,0,250.0,250.0,0.0,125.0,0.0,303518,1222792
1,BA,57.09,3,58,118,19.33,2.03,12,18,7,4,1,206.9,310.34,120.69,68.97,17.24,303272,5277966
0,BA,66.38,2,15,31,7.5,2.07,3,5,1,1,0,200.0,333.33,66.67,66.67,0.0,303272,304337
0,RN,22.41,4,35,90,8.75,2.57,8,9,6,4,2,228.57,257.14,171.43,114.29,57.14,303518,455997
0,PR,42.54,2,38,84,19.0,2.21,5,10,4,6,1,131.58,263.16,105.26,157.89,26.32,303441,634800
1,RN,70.81,10,76,153,7.6,2.01,14,16,11,8,4,184.21,210.53,144.74,105.26,52.63,303518,455997
0,BA,59.74,5,98,196,19.6,2.0,24,26,5,8,2,244.9,265.31,51.02,81.63,20.41,303272,2205581
0,SP,50.33,4,59,128,14.75,2.17,10,20,5,3,1,169.49,338.98,84.75,50.85,16.95,303631,300799
0,SP,68.7,6,39,80,6.5,2.05,7,15,5,2,2,179.49,384.62,128.21,51.28,51.28,303631,300799
0,CE,58.81,4,37,79,9.25,2.14,10,8,6,3,0,270.27,216.22,162.16,81.08,0.0,303293,2275584
0,RN,68.39,2,42,79,21.0,1.88,5,16,7,3,1,119.05,380.95,166.67,71.43,23.81,303518,2618865
0,CE,40.31,2,38,85,19.0,2.24,3,12,8,3,2,78.95,315.79,210.53,78.95,52.63,303293,507005
0,RJ,55.63,3,63,128,21.0,2.03,10,18,8,4,2,158.73,285.71,126.98,63.49,31.75,303506,305897
0,DF,81.65,5,53,98,10.6,1.85,12,11,7,4,3,226.42,207.55,132.08,75.47,56.6,303322,609592
0,SP,79.55,2,13,25,6.5,1.92,0,7,1,0,0,0.0,538.46,76.92,0.0,0.0,303631,324516
0,SP,59.12,2,53,102,26.5,1.92,10,14,9,2,2,188.68,264.15,169.81,37.74,37.74,303631,1897870
0,PE,58.57,4,49,103,12.25,2.1,15,10,3,7,2,306.12,204.08,61.22,142.86,40.82,304560,305953
1,DF,17.61,8,29,78,3.63,2.69,2,8,9,4,0,68.97,275.86,310.34,137.93,0.0,303322,5225677
0,PR,57.06,2,63,119,31.5,1.89,15,14,3,6,3,238.1,222.22,47.62,95.24,47.62,303441,775587
2,SP,72.97,7,46,92,6.57,2.0,10,11,8,5,0,217.39,239.13,173.91,108.7,0.0,303631,5221116
2,CE,22.75,3,31,79,10.33,2.55,7,12,3,1,1,225.81,387.1,96.77,32.26,32.26,303293,501231
0,SP,47.0,2,18,41,9.0,2.28,3,4,7,2,0,166.67,222.22,388.89,111.11,0.0,303631,302705
0,MT,44.25,3,37,84,12.33,2.27,5,8,6,2,1,135.14,216.22,162.16,54.05,27.03,488170,481327
0,MG,59.85,6,38,82,6.33,2.16,8,8,5,5,3,210.53,210.53,131.58,131.58,78.95,303374,311217
0,SP,80.6,2,12,23,6.0,1.92,2,3,1,0,1,166.67,250.0,83.33,0.0,83.33,303631,306267
0,PR,45.68,4,55,123,13.75,2.24,12,13,4,8,6,218.18,236.36,72.73,145.45,109.09,303441,530666
0,RS,45.4,4,44,100,11.0,2.27,7,14,7,4,2,159.09,318.18,159.09,90.91,45.45,303546,306293
0,SP,41.18,3,72,156,24.0,2.17,15,18,6,7,2,208.33,250.0,83.33,97.22,27.78,303631,305476
0,SP,5.48,3,16,45,5.33,2.81,1,6,6,1,0,62.5,375.0,375.0,62.5,0.0,303631,1460655
0,RJ,63.06,3,49,98,16.33,2.0,7,17,7,4,0,142.86,346.94,142.86,81.63,0.0,303506,4454170
1,MG,62.38,7,119,238,17.0,2.0,25,26,15,14,5,210.08,218.49,126.05,117.65,42.02,303374,2481589
1,RN,55.84,8,132,275,16.5,2.08,33,30,11,9,5,250.0,227.27,83.33,68.18,37.88,303518,1547593
0,DF,55.01,3,45,95,15.0,2.11,6,16,5,3,2,133.33,355.56,111.11,66.67,44.44,303322,2614454
1,RN,69.34,2,56,100,28.0,1.79,12,12,4,11,5,214.29,214.29,71.43,196.43,89.29,303518,648559
1,SP,61.1,2,18,38,9.0,2.11,3,4,1,2,0,166.67,222.22,55.56,111.11,0.0,303631,300654
0,SP,78.25,6,49,94,8.17,1.92,12,11,5,6,4,244.9,224.49,102.04,122.45,81.63,303631,300659
0,RJ,65.4,4,39,80,9.75,2.05,6,12,7,1,2,153.85,307.69,179.49,25.64,51.28,303506,311196
1,PE,42.19,3,73,157,24.33,2.15,17,17,11,5,1,232.88,232.88,150.68,68.49,13.7,304560,599182
0,DF,60.43,8,187,364,23.38,1.95,36,51,11,15,12,192.51,272.73,58.82,80.21,64.17,303322,1523983
0,DF,57.64,2,10,22,5.0,2.2,2,2,3,0,0,200.0,200.0,300.0,0.0,0.0,303322,299439
0,RJ,47.14,2,37,80,18.5,2.16,6,11,4,4,2,162.16,297.3,108.11,108.11,54.05,303506,794726
2,RJ,38.19,5,131,285,26.2,2.18,33,32,9,10,7,251.91,244.27,68.7,76.34,53.44,303506,2038051
0,SP,62.03,5,58,120,11.6,2.07,13,13,5,2,3,224.14,224.14,86.21,34.48,51.72,303631,1595112
0,RJ,64.0,2,7,15,3.5,2.14,1,2,1,0,1,142.86,285.71,142.86,0.0,142.86,303506,794726
0,SP,51.48,5,44,98,8.8,2.23,8,13,5,4,1,181.82,295.45,113.64,90.91,22.73,303631,305460
2,BA,65.26,2,20,41,10.0,2.05,6,6,0,1,1,300.0,300.0,0.0,50.0,50.0,303272,3482881
1,RJ,52.43,7,45,101,6.43,2.24,10,10,8,6,2,222.22,222.22,177.78,133.33,44.44,303506,299463
1,RJ,62.8,8,108,220,13.5,2.04,27,20,13,18,3,250.0,185.19,120.37,166.67,27.78,303506,299463
0,SP,18.41,7,52,137,7.43,2.63,3,22,7,0,1,57.69,423.08,134.62,0.0,19.23,303631,299401
1,RJ,65.38,7,75,153,10.71,2.04,15,18,6,5,6,200.0,240.0,80.0,66.67,80.0,303506,3734055
0,AM,71.95,8,105,203,13.13,1.93,24,21,12,9,6,228.57,200.0,114.29,85.71,57.14,303235,4079177
1,SP,58.21,6,60,128,10.0,2.13,12,14,8,4,4,200.0,233.33,133.33,66.67,66.67,303631,3690251
1,RJ,14.63,3,33,87,11.0,2.64,8,10,3,2,0,242.42,303.03,90.91,60.61,0.0,303506,2471424
0,RS,44.11,3,25,58,8.33,2.32,4,8,3,1,2,160.0,320.0,120.0,40.0,80.0,303546,1210211
1,SP,59.85,8,69,147,8.63,2.13,10,19,8,8,0,144.93,275.36,115.94,115.94,0.0,303631,300804
1,BA,16.93,4,19,51,4.75,2.68,2,7,4,1,0,105.26,368.42,210.53,52.63,0.0,303272,4511808
0,SP,41.39,4,72,161,18.0,2.24,19,22,4,3,4,263.89,305.56,55.56,41.67,55.56,303631,306542
0,SP,65.68,2,43,82,21.5,1.91,11,9,9,4,1,255.81,209.3,209.3,93.02,23.26,303631,306542
1,MG,100.0,2,13,21,6.5,1.62,3,3,2,1,0,230.77,230.77,153.85,76.92,0.0,303374,580874
2,BA,44.71,6,35,82,5.83,2.34,3,10,10,0,1,85.71,285.71,285.71,0.0,28.57,303272,299453
0,PR,39.37,4,39,92,9.75,2.36,6,13,6,3,1,153.85,333.33,153.85,76.92,25.64,303441,775321
0,PE,82.09,2,16,30,8.0,1.88,3,5,1,1,0,187.5,312.5,62.5,62.5,0.0,304560,305959
0,RJ,22.75,3,31,79,10.33,2.55,5,11,7,3,0,161.29,354.84,225.81,96.77,0.0,303506,305443
0,RJ,60.06,7,35,76,5.0,2.17,8,10,6,3,1,228.57,285.71,171.43,85.71,28.57,303506,651142
1,RS,58.56,5,38,82,7.6,2.16,8,5,10,3,0,210.53,131.58,263.16,78.95,0.0,303546,299093
4,MG,0.0,2,19,54,9.5,2.84,2,9,3,0,0,105.26,473.68,157.89,0.0,0.0,303374,4357961
0,CE,27.15,3,42,103,14.0,2.45,16,5,0,5,4,380.95,119.05,0.0,119.05,95.24,303293,785541
0,RJ,52.95,3,63,130,21.0,2.06,15,19,8,3,2,238.1,301.59,126.98,47.62,31.75,303506,305393
1,RN,53.83,6,40,89,6.67,2.23,5,13,5,3,0,125.0,325.0,125.0,75.0,0.0,303518,2517164
0,RN,56.93,4,44,94,11.0,2.14,9,13,5,4,1,204.55,295.45,113.64,90.91,22.73,303518,2517164
0,SP,0.0,2,3,11,1.5,3.67,0,2,1,0,0,0.0,666.67,333.33,0.0,0.0,303631,816292
0,PR,49.83,4,48,106,12.0,2.21,8,13,4,6,0,166.67,270.83,83.33,125.0,0.0,303441,350760
0,SP,66.36,2,11,23,5.5,2.09,5,2,1,1,0,454.55,181.82,90.91,90.91,0.0,303631,299395
0,SP,71.86,4,66,125,16.5,1.89,21,18,1,3,7,318.18,272.73,15.15,45.45,106.06,303631,595121
2,MG,66.29,3,57,110,19.0,1.93,11,15,5,5,1,192.98,263.16,87.72,87.72,17.54,303374,2482490
3,CE,46.54,3,37,83,12.33,2.24,6,8,8,6,3,162.16,216.22,216.22,162.16,81.08,303293,2562541
3,CE,88.1,3,25,45,8.33,1.8,3,4,5,2,2,120.0,160.0,200.0,80.0,80.0,303293,482127
1,CE,37.5,2,49,108,24.5,2.2,8,16,6,2,1,163.27,326.53,122.45,40.82,20.41,303293,1803766
0,SP,31.43,6,41,102,6.83,2.49,10,13,7,1,1,243.9,317.07,170.73,24.39,24.39,303631,306589
1,BA,100.0,2,16,26,8.0,1.63,2,4,4,1,0,125.0,250.0,250.0,62.5,0.0,303272,306855
0,PR,70.87,6,39,79,6.5,2.03,8,13,7,5,1,205.13,333.33,179.49,128.21,25.64,303441,503424
2,RJ,56.12,5,37,81,7.4,2.19,6,9,7,2,1,162.16,243.24,189.19,54.05,27.03,303506,3508509
1,BA,48.84,2,21,47,10.5,2.24,6,5,2,1,2,285.71,238.1,95.24,47.62,95.24,303272,2165834
5,RJ,45.4,2,22,50,11.0,2.27,3,6,5,2,1,136.36,272.73,227.27,90.91,45.45,303506,305503
0,SP,0.0,2,13,39,6.5,3.0,0,6,3,0,0,0.0,461.54,230.77,0.0,0.0,303631,300815
0,RJ,51.33,3,101,195,33.67,1.93,26,24,7,10,6,257.43,237.62,69.31,99.01,59.41,303506,1419828
0,RJ,80.43,3,58,102,19.33,1.76,16,12,3,4,5,275.86,206.9,51.72,68.97,86.21,303506,305482
0,SP,68.68,3,48,93,16.0,1.94,13,9,4,4,2,270.83,187.5,83.33,83.33,41.67,303631,300797
3,SP,70.54,9,147,281,16.33,1.91,22,43,9,8,7,149.66,292.52,61.22,54.42,47.62,303631,1077452
0,SP,31.44,5,35,87,7.0,2.49,2,12,7,3,0,57.14,342.86,200.0,85.71,0.0,303631,300797
1,PR,54.77,5,61,131,12.2,2.15,8,16,10,2,1,131.15,262.3,163.93,32.79,16.39,303441,299376
1,BA,56.42,3,21,46,7.0,2.19,2,6,2,1,0,95.24,285.71,95.24,47.62,0.0,303272,653336
1,SP,58.23,6,64,136,10.67,2.13,12,16,4,10,0,187.5,250.0,62.5,156.25,0.0,303631,319936
0,RN,58.23,5,36,78,7.2,2.17,3,12,10,2,0,83.33,333.33,277.78,55.56,0.0,303518,1024797
0,MG,32.19,2,51,115,25.5,2.25,5,18,15,1,0,98.04,352.94,294.12,19.61,0.0,303374,5961647
0,MG,31.3,8,39,98,4.88,2.51,6,13,4,2,1,153.85,333.33,102.56,51.28,25.64,303374,306974
0,RJ,36.37,3,35,83,11.67,2.37,5,13,8,0,1,142.86,371.43,228.57,0.0,28.57,303506,1541617
1,MT,66.85,5,63,126,12.6,2.0,11,15,5,8,3,174.6,238.1,79.37,126.98,47.62,488170,1969889
1,SP,49.03,6,77,170,12.83,2.21,18,18,7,5,0,233.77,233.77,90.91,64.94,0.0,303631,1540149
0,RJ,68.71,3,61,115,20.33,1.89,13,9,8,5,4,213.11,147.54,131.15,81.97,65.57,303506,301845
3,DF,67.11,14,158,318,11.29,2.01,41,30,15,14,12,259.49,189.87,94.94,88.61,75.95,303322,307915
0,CE,65.51,6,69,140,11.5,2.03,12,17,8,4,1,173.91,246.38,115.94,57.97,14.49,303293,301490
1,SP,39.56,7,52,124,7.43,2.38,11,17,9,0,0,211.54,326.92,173.08,0.0,0.0,303631,4353804
1,RN,46.92,4,52,116,13.0,2.23,11,14,7,5,1,211.54,269.23,134.62,96.15,19.23,303518,456000
1,MG,51.96,6,35,79,5.83,2.26,4,14,4,1,0,114.29,400.0,114.29,28.57,0.0,303374,299435
1,SP,85.09,2,21,38,10.5,1.81,2,7,0,1,1,95.24,333.33,0.0,47.62,47.62,303631,580879
0,MG,47.85,5,34,78,6.8,2.29,5,12,9,4,0,147.06,352.94,264.71,117.65,0.0,303374,299410
0,RJ,79.21,12,92,176,7.67,1.91,18,23,12,8,2,195.65,250.0,130.43,86.96,21.74,303506,1595593
0,DF,46.98,5,48,109,9.6,2.27,10,12,5,6,1,208.33,250.0,104.17,125.0,20.83,303322,4510872
0,RJ,43.96,3,36,82,12.0,2.28,7,8,7,4,1,194.44,222.22,194.44,111.11,27.78,303506,1595593
0,BA,80.13,3,44,80,14.67,1.82,12,7,3,6,2,272.73,159.09,68.18,136.36,45.45,303272,1205288
0,RS,37.76,4,40,95,10.0,2.38,5,13,6,1,1,125.0,325.0,150.0,25.0,25.0,303546,626939
0,RJ,68.59,3,44,86,14.67,1.95,9,16,4,1,1,204.55,363.64,90.91,22.73,22.73,303506,587348
3,MG,36.86,1,35,73,35.0,2.09,3,16,8,1,0,85.71,457.14,228.57,28.57,0.0,303374,3603390
0,RJ,71.24,11,91,182,8.27,2.0,16,27,13,7,3,175.82,296.7,142.86,76.92,32.97,303506,587348
0,DF,68.72,4,43,86,10.75,2.0,8,14,7,4,0,186.05,325.58,162.79,93.02,0.0,303322,1178160
0,RJ,29.77,7,36,91,5.14,2.53,4,11,8,3,1,111.11,305.56,222.22,83.33,27.78,303506,311199
0,DF,54.79,4,41,89,10.25,2.17,4,14,8,2,0,97.56,341.46,195.12,48.78,0.0,303322,299442
0,SP,43.82,2,15,35,7.5,2.33,0,4,5,1,2,0.0,266.67,333.33,66.67,133.33,303631,307523
1,RS,88.45,8,54,98,6.75,1.81,10,14,5,3,5,185.19,259.26,92.59,55.56,92.59,303546,3577676
0,SP,54.4,6,42,93,7.0,2.21,9,9,8,4,1,214.29,214.29,190.48,95.24,23.81,303631,302699
0,PR,70.28,5,60,118,12.0,1.97,15,12,9,6,2,250.0,200.0,150.0,100.0,33.33,303441,1092797
0,MT,55.14,3,44,93,14.67,2.11,13,8,9,7,3,295.45,181.82,204.55,159.09,68.18,488170,2009559
0,SP,20.76,5,40,104,8.0,2.6,10,14,5,3,0,250.0,350.0,125.0,75.0,0.0,303631,300816
0,SP,51.97,4,72,152,18.0,2.11,18,19,7,6,7,250.0,263.89,97.22,83.33,97.22,303631,300826
1,RJ,85.08,9,57,106,6.33,1.86,13,17,5,8,1,228.07,298.25,87.72,140.35,17.54,303506,1421790
1,DF,66.4,12,89,184,7.42,2.07,19,32,6,6,2,213.48,359.55,67.42,67.42,22.47,303322,1179587
0,SP,67.72,2,37,71,18.5,1.92,5,14,2,2,2,135.14,378.38,54.05,54.05,54.05,303631,1026615
0,SP,53.21,3,44,94,14.67,2.14,12,8,1,5,1,272.73,181.82,22.73,113.64,22.73,303631,2176094
0,SP,13.58,5,36,97,7.2,2.69,5,11,7,0,1,138.89,305.56,194.44,0.0,27.78,303631,5269975
0,PR,21.15,4,36,93,9.0,2.58,4,14,5,2,1,111.11,388.89,138.89,55.56,27.78,303441,498833
4,PE,61.56,7,82,170,11.71,2.07,15,24,9,6,1,182.93,292.68,109.76,73.17,12.2,304560,1126224
0,SP,70.93,6,101,192,16.83,1.9,29,24,10,7,6,287.13,237.62,99.01,69.31,59.41,303631,302691
0,SP,42.3,2,18,42,9.0,2.33,2,2,7,3,0,111.11,111.11,388.89,166.67,0.0,303631,302691
5,PR,69.28,5,51,102,10.2,2.0,7,12,5,5,2,137.25,235.29,98.04,98.04,39.22,303441,300683
1,BA,69.61,7,94,184,13.43,1.96,17,22,11,9,2,180.85,234.04,117.02,95.74,21.28,303272,4162078
1,RN,53.18,4,45,98,11.25,2.18,11,11,2,4,1,244.44,244.44,44.44,88.89,22.22,303518,591573
0,PE,56.94,4,45,96,11.25,2.13,8,11,6,6,1,177.78,244.44,133.33,133.33,22.22,304560,305960
0,PR,57.54,11,81,176,7.36,2.17,17,25,12,9,1,209.88,308.64,148.15,111.11,12.35,303441,501230
0,CE,44.85,2,37,81,18.5,2.19,7,7,6,2,3,189.19,189.19,162.16,54.05,81.08,303293,1736298
0,SP,82.71,4,52,94,13.0,1.81,11,15,0,1,5,211.54,288.46,0.0,19.23,96.15,303631,312982
1,CE,71.64,4,46,90,11.5,1.96,8,13,6,2,1,173.91,282.61,130.43,43.48,21.74,303293,307468
0,PE,78.16,12,104,199,8.67,1.91,20,30,12,5,3,192.31,288.46,115.38,48.08,28.85,304560,305960
0,RN,29.22,2,16,40,8.0,2.5,2,5,2,1,1,125.0,312.5,125.0,62.5,62.5,303518,591573
1,CE,64.95,4,42,86,10.5,2.05,7,11,7,3,0,166.67,261.9,166.67,71.43,0.0,303293,307468
0,DF,63.38,4,51,104,12.75,2.04,8,11,11,5,1,156.86,215.69,215.69,98.04,19.61,303322,307051
0,BA,56.27,2,9,20,4.5,2.22,1,4,2,0,0,111.11,444.44,222.22,0.0,0.0,303272,1082052
1,RN,21.24,2,17,44,8.5,2.59,3,7,2,1,1,176.47,411.76,117.65,58.82,58.82,303518,1077972
0,RN,65.9,10,103,210,10.3,2.04,23,27,10,5,1,223.3,262.14,97.09,48.54,9.71,303518,591573
0,MT,65.43,2,37,72,18.5,1.95,6,11,6,2,1,162.16,297.3,162.16,54.05,27.03,488170,1957568
0,BA,58.06,6,40,87,6.67,2.17,7,12,5,4,1,175.0,300.0,125.0,100.0,25.0,303272,300919
4,PE,82.87,7,44,83,6.29,1.89,6,10,10,5,0,136.36,227.27,227.27,113.64,0.0,304560,481961
1,SP,53.51,6,39,87,6.5,2.23,8,15,4,2,1,205.13,384.62,102.56,51.28,25.64,303631,301518
0,DF,50.22,4,39,87,9.75,2.23,8,12,5,2,2,205.13,307.69,128.21,51.28,51.28,303322,2265397
0,RJ,72.68,5,70,134,14.0,1.91,14,19,5,4,3,200.0,271.43,71.43,57.14,42.86,303506,305737
0,MG,67.29,5,40,82,8.0,2.05,8,10,5,4,0,200.0,250.0,125.0,100.0,0.0,303374,4422206
0,SP,28.43,4,151,325,37.75,2.15,28,42,11,15,10,185.43,278.15,72.85,99.34,66.23,303631,306588
0,MG,65.54,4,38,78,9.5,2.05,6,11,5,2,0,157.89,289.47,131.58,52.63,0.0,303374,4422206
0,MG,25.7,2,31,76,15.5,2.45,2,11,8,0,1,64.52,354.84,258.06,0.0,32.26,303374,307446
0,RN,77.05,6,53,102,8.83,1.92,12,16,7,5,1,226.42,301.89,132.08,94.34,18.87,303518,2277726
0,PR,48.58,4,70,151,17.5,2.16,11,23,7,5,2,157.14,328.57,100.0,71.43,28.57,303441,299417
0,PR,39.73,6,64,150,10.67,2.34,15,17,5,8,1,234.38,265.63,78.13,125.0,15.63,303441,299417
0,SP,70.62,3,34,67,11.33,1.97,6,9,4,5,1,176.47,264.71,117.65,147.06,29.41,303631,302369
0,BA,64.37,4,54,109,13.5,2.02,10,16,5,4,1,185.19,296.3,92.59,74.07,18.52,303272,299452
0,RJ,83.34,9,132,235,14.67,1.78,29,29,17,8,7,219.7,219.7,128.79,60.61,53.03,303506,305665
0,SP,50.04,3,31,69,10.33,2.23,8,10,2,3,1,258.06,322.58,64.52,96.77,32.26,303631,1872423
0,BA,49.46,2,15,34,7.5,2.27,3,5,2,1,0,200.0,333.33,133.33,66.67,0.0,303272,299452
0,MT,79.55,2,13,25,6.5,1.92,1,3,6,0,0,76.92,230.77,461.54,0.0,0.0,488170,1862258
0,RN,77.36,4,53,99,13.25,1.87,10,17,3,6,1,188.68,320.75,56.6,113.21,18.87,303518,1230121
0,SP,75.58,3,12,24,4.0,2.0,2,2,2,3,0,166.67,166.67,166.67,250.0,0.0,303631,4766303
0,RS,54.12,8,90,195,11.25,2.17,21,24,7,7,3,233.33,266.67,77.78,77.78,33.33,303546,1849346
0,MT,36.17,4,34,82,8.5,2.41,3,12,9,3,0,88.24,352.94,264.71,88.24,0.0,488170,2507523
1,AM,19.62,2,41,101,20.5,2.46,8,14,4,7,0,195.12,341.46,97.56,170.73,0.0,303235,312548
0,SP,51.3,3,40,87,13.33,2.17,6,12,7,1,1,150.0,300.0,175.0,25.0,25.0,303631,300822
0,PR,15.01,2,44,110,22.0,2.5,9,15,6,2,1,204.55,340.91,136.36,45.45,22.73,303441,1015562
1,DF,66.23,4,32,66,8.0,2.06,4,6,7,5,1,125.0,187.5,218.75,156.25,31.25,303322,4828000
0,AM,61.18,2,47,91,23.5,1.94,8,13,8,4,0,170.21,276.6,170.21,85.11,0.0,303235,312548
0,SP,44.15,3,52,115,17.33,2.21,11,18,9,2,0,211.54,346.15,173.08,38.46,0.0,303631,1136633
0,SP,66.5,2,12,25,6.0,2.08,2,4,0,2,1,166.67,333.33,0.0,166.67,83.33,303631,300799
0,SP,31.16,3,38,92,12.67,2.42,11,10,3,3,1,289.47,263.16,78.95,78.95,26.32,303631,300799
0,SP,54.75,5,59,127,11.8,2.15,16,13,5,4,3,271.19,220.34,84.75,67.8,50.85,303631,4492761
2,MG,40.41,3,39,90,13.0,2.31,6,13,3,3,1,153.85,333.33,76.92,76.92,25.64,303374,1213976
1,SP,38.61,3,40,93,13.33,2.33,5,12,12,3,0,125.0,300.0,300.0,75.0,0.0,303631,2667556
0,SP,68.29,5,47,95,9.4,2.02,8,10,7,7,3,170.21,212.77,148.94,148.94,63.83,303631,656368
0,SP,40.72,3,50,113,16.67,2.26,7,14,11,3,2,140.0,280.0,220.0,60.0,40.0,303631,324516
0,SP,42.42,5,41,96,8.2,2.34,5,9,12,2,0,121.95,219.51,292.68,48.78,0.0,303631,307493
0,SP,43.25,3,34,78,11.33,2.29,8,9,1,3,2,235.29,264.71,29.41,88.24,58.82,303631,1897870
3,RN,78.25,7,59,113,8.43,1.92,9,18,12,3,0,152.54,305.08,203.39,50.85,0.0,303518,5777095
0,PE,48.63,5,56,125,11.2,2.23,10,18,6,5,5,178.57,321.43,107.14,89.29,89.29,304560,305953
1,DF,55.37,7,83,178,11.86,2.14,13,25,12,2,4,156.63,301.2,144.58,24.1,48.19,303322,5225677
2,CE,48.3,7,106,232,15.14,2.19,19,26,13,11,4,179.25,245.28,122.64,103.77,37.74,303293,501231
0,RJ,63.44,7,100,202,14.29,2.02,20,24,9,8,7,200.0,240.0,90.0,80.0,70.0,303506,535722
0,SP,54.43,2,8,18,4.0,2.25,1,2,2,0,0,125.0,250.0,250.0,0.0,0.0,303631,300803
0,RJ,64.28,4,46,94,11.5,2.04,8,12,3,4,2,173.91,260.87,65.22,86.96,43.48,303506,3948405
0,RJ,22.65,4,31,80,7.75,2.58,6,8,7,2,0,193.55,258.06,225.81,64.52,0.0,303506,3948405
0,RJ,33.96,2,40,92,20.0,2.3,8,10,5,3,1,200.0,250.0,125.0,75.0,25.0,303506,3948405
0,PR,66.96,7,71,144,10.14,2.03,15,19,11,8,3,211.27,267.61,154.93,112.68,42.25,303441,455390
1,PR,63.04,8,82,170,10.25,2.07,13,28,3,7,2,158.54,341.46,36.59,85.37,24.39,303441,2639864
1,PR,72.38,4,49,95,12.25,1.94,10,11,9,2,1,204.08,224.49,183.67,40.82,20.41,303441,2639864
0,MT,44.17,4,35,81,8.75,2.31,8,13,1,2,1,228.57,371.43,28.57,57.14,28.57,488170,481327
0,RN,69.79,7,93,182,13.29,1.96,21,23,7,8,6,225.81,247.31,75.27,86.02,64.52,303518,1196417
0,RJ,66.77,11,157,311,14.27,1.98,38,32,15,12,11,242.04,203.82,95.54,76.43,70.06,303506,671416
0,PR,67.96,5,49,99,9.8,2.02,8,14,6,2,3,163.27,285.71,122.45,40.82,61.22,303441,2691371
2,CE,53.41,4,50,108,12.5,2.16,12,16,2,3,1,240.0,320.0,40.0,60.0,20.0,303293,455237
6,PE,70.05,4,60,116,15.0,1.93,13,15,3,3,3,216.67,250.0,50.0,50.0,50.0,304560,545647
0,SP,46.3,5,52,118,10.4,2.27,6,16,10,0,0,115.38,307.69,192.31,0.0,0.0,303631,1862286
0,RJ,0.0,3,12,35,4.0,2.92,0,4,6,0,0,0.0,333.33,500.0,0.0,0.0,303506,307946
1,RJ,75.3,11,107,207,9.73,1.93,22,28,7,7,8,205.61,261.68,65.42,65.42,74.77,303506,304329
0,RN,71.45,3,32,63,10.67,1.97,4,9,4,1,1,125.0,281.25,125.0,31.25,31.25,303518,4373482
1,RN,70.7,10,88,176,8.8,2.0,20,20,8,15,4,227.27,227.27,90.91,170.45,45.45,303518,2406904
0,MG,53.98,3,17,38,5.67,2.24,0,6,4,0,0,0.0,352.94,235.29,0.0,0.0,303374,307047
0,SP,68.5,3,21,43,7.0,2.05,5,5,3,0,0,238.1,238.1,142.86,0.0,0.0,303631,2015701
0,RJ,34.85,5,42,102,8.4,2.43,10,10,4,6,0,238.1,238.1,95.24,142.86,0.0,303506,4454170
0,SP,18.48,2,22,57,11.0,2.59,1,11,4,1,0,45.45,500.0,181.82,45.45,0.0,303631,2096508
0,PR,51.11,3,37,81,12.33,2.19,5,8,9,5,1,135.14,216.22,243.24,135.14,27.03,303441,1156590
1,RJ,50.92,5,72,156,14.4,2.17,18,14,11,5,2,250.0,194.44,152.78,69.44,27.78,303506,6226990
1,RJ,49.75,3,30,67,10.0,2.23,5,9,4,2,1,166.67,300.0,133.33,66.67,33.33,303506,6226990
0,RN,33.99,2,13,32,6.5,2.46,3,4,3,1,0,230.77,307.69,230.77,76.92,0.0,303518,316887
0,RN,52.69,6,43,96,7.17,2.23,11,9,9,5,0,255.81,209.3,209.3,116.28,0.0,303518,5121686
